event_id,landslide_trigger,landslide_size,fatality_count,admin_division_name,longitude,latitude,event_date,elevation,slope,aspect,ndvi,ndwi,population,soil_type,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d
4914,downpour,medium,0,NCT,78.53060206,30.73940171,2013-6-12,1304,17.02558971,162.0899408,0.4591195583,-0.4666886628,1.719013453,7,84.73195839,84.73195839,99.24811792,106.2263527
4916,downpour,medium,1,Himachal Pradesh,76.28330431,32.21079804,2013-6-12,987,4.299711254,130.2343065,0.2569153309,-0.3345795572,7.940528393,7,140.868,140.868,161.153965,172.5573568
4917,rain,small,0,Himachal Pradesh,76.1248992,32.55519671,2013-6-12,929,2.8758483,229.873376,0.4270200431,-0.4748775959,10.34192944,7,36.58964157,36.58964157,51.35076237,63.56164694
4920,downpour,medium,0,Himachal Pradesh,78.09760105,31.51680139,2013-6-15,1704,28.52660152,202.5990377,0.190525189,-0.2118358016,1.67671299,9,33.35131359,93.46014786,112.7759895,126.1625619
4924,downpour,medium,0,Himachal Pradesh,79.06659492,30.73509868,2013-6-16,3544,5.637286325,214.9168746,0.03561646119,-0.04498716816,3.759459734,7,155.4883614,379.2803001,379.2803001,403.7564554
4925,downpour,medium,0,Uttarakhand,78.19959853,31.45510081,2013-6-16,2056,36.11974627,56.31870528,0.4022277296,-0.436150521,0.1527307183,7,34.87284088,108.2491798,108.2491798,115.6144357
4926,downpour,medium,0,Himachal Pradesh,77.35440267,30.67379942,2013-6-16,1501,23.05458124,161.9673784,0.3730992973,-0.4387343824,1.38801527,4,131.6760559,228.7885323,247.4454155,259.4639983
4927,downpour,medium,4,Himachal Pradesh,77.65210118,30.57280078,2013-6-16,858,35.61569469,198.3582341,0.1699779183,-0.2192192227,2.233733177,4,148.5267792,250.1773052,266.9553871,283.7661824
4928,rain,medium,0,Himachal Pradesh,79.07649858,30.46190294,2013-6-16,961,31.33130867,260.819294,0.3994037807,-0.409126997,3.030685902,7,69.52826881,142.5691404,159.9873972,175.7261219
4929,rain,medium,0,Himachal Pradesh,78.3880981,30.4953997,2013-6-16,925,26.36499495,60.66585366,0.1649801284,-0.2119066268,1.311295867,7,82.84285736,142.3763986,142.3763986,150.6440845
4930,rain,medium,0,Himachal Pradesh,78.66950305,30.88500028,2013-6-16,1854,26.9550394,162.7385108,0.3772165775,-0.4250088632,0.2308066487,7,43.87062836,117.9305348,124.3377419,136.2241793
4931,downpour,medium,0,Himachal Pradesh,80.416998,29.79859828,2013-6-16,741,32.31026264,183.3820096,0.1515901685,-0.2643543184,1.359051466,7,32.67854691,308.5017738,335.2504864,342.9755036
4932,rain,medium,0,Uttarakhand,77.46140326,31.34799766,2013-6-16,897,12.94065933,350.5037644,0.4273388982,-0.5021155477,4.423574924,7,52.60560131,114.5183897,126.9319854,132.9805837
4933,rain,medium,0,Uttarakhand,78.43840122,31.59859914,2013-6-16,2310,54.5599228,48.06987607,0.08929160237,-0.143568337,0.6544249058,9,37.09583664,106.3846407,106.3846407,112.5426874
4936,rain,medium,0,Uttarakhand,79.05439928,30.69449857,2013-6-17,2748,35.45370158,140.6177848,0.5820236802,-0.6031838655,0.8532490134,7,186.0296249,395.8824883,409.0675478,428.1144423
4940,rain,medium,0,Uttarakhand,78.01690024,30.30690012,2013-6-17,622,5.658693262,229.1948276,0.08355025947,-0.1261147708,99.38531494,4,129.2477531,299.9791126,336.5396624,344.9115591
4943,downpour,very_large,5000,Uttarakhand,79.65920053,29.59870124,2013-6-17,1600,17.05700915,301.8434383,0.2918066084,-0.412122041,19.65138245,4,51.86356449,156.2392721,213.9583864,227.8183155
4946,downpour,medium,5,Himachal Pradesh,78.01930369,31.62229926,2013-6-17,2470,8.852930774,121.3092708,0.4013238549,-0.4717747569,1.431898117,7,46.04818535,163.5602522,171.6434727,182.4122543
4949,downpour,large,13,Uttarakhand,78.50170262,30.37969941,2013-6-18,905,30.83028234,341.6757003,0.6775682569,-0.5959424376,2.706033707,7,66.69843531,115.6140389,133.2003388,138.1552753
4966,rain,medium,3,Uttarakhand,79.6804972,29.59350192,2013-6-19,1219,15.05576667,218.5255966,0.5743243098,-0.5993368626,5.610509396,4,109.9068604,155.5906935,268.5346365,301.0895557
4974,downpour,medium,4,Uttarakhand,79.05789967,30.40909826,2013-6-24,838,41.6370157,312.355886,0.3379209936,-0.2798373103,,7,43.69913578,60.71719265,195.3696499,214.0552402
4975,rain,medium,0,Uttarakhand,78.92279783,30.25240099,2013-6-24,740,40.49043268,64.14617769,0.4509944916,-0.4979441464,6.59322691,7,51.6872139,63.53518391,221.2239952,227.9773221
4978,rain,medium,0,Uttarakhand,78.39109908,30.45420207,2013-6-24,1134,30.4827347,140.3547122,0.09186290205,-0.139505893,1.096366167,4,38.20236111,45.97102213,221.1833596,235.4584103
5013,downpour,medium,0,Uttarakhand,77.14019638,31.07220226,2013-07-02,1976,15.45708791,151.4165955,0.6836767197,-0.6385037303,4.779729843,4,58.36962509,81.96237183,129.1478653,502.1219244
5022,rain,medium,0,Uttarakhand,80.22139953,29.57999977,2013-07-04,1540,12.15565161,205.5995668,0.2811538279,-0.311932981,14.6509676,4,0,122.8062973,305.9530869,734.5862923
5023,downpour,medium,0,Uttarakhand,80.23860275,30.07120096,2013-07-04,2120,17.28792515,51.38100745,0.5271833539,-0.5442894697,2.04543829,7,54.55539894,133.8741703,454.0340557,1113.433662
5024,downpour,medium,0,Himachal Pradesh,80.85759732,30.17190084,2013-07-04,3251,35.64015321,54.05472685,0.1387202293,-0.2203968316,0.1287743449,7,10.98696423,63.2956953,274.3597441,605.0667067
5036,continuous_rain,medium,0,Uttarakhand,74.87989589,33.085201,2013-07-05,802,28.66231834,192.243545,0.01665713079,-0.06752293557,4.042834759,4,0,16.96943283,57.73646355,91.18385839
5043,downpour,medium,0,Uttarakhand,76.79070096,31.99059871,2013-07-06,1209,16.19246101,260.3727222,0.163830325,-0.1570983678,10.40453815,7,26.52566338,40.94417095,161.5940952,299.31427
5044,continuous_rain,medium,0,Uttarakhand,77.72409783,31.16279782,2013-07-06,1472,30.13547202,45.8020745,0.5736969709,-0.5719214082,2.946635962,7,0,60.25873375,114.4317627,290.5158691
5047,downpour,medium,1,Kashmir,76.9160998,31.87950021,2013-07-07,1284,9.80288332,221.4518168,0.1470897645,-0.1898320466,3.869235992,7,35.24041748,58.92435265,159.6958494,261.1597004
5049,downpour,medium,0,Himachal Pradesh,77.16790077,31.55959984,2013-07-07,1870,20.42383074,155.9116645,0.2322972417,-0.2948358655,3.859536886,4,32.5733223,65.50959778,169.694581,315.4039516
5050,downpour,small,0,Himachal Pradesh,76.9359963,31.70300007,2013-07-07,757,27.08380486,255.3303281,0.1610664725,-0.252414465,28.74536324,4,58.90445709,78.58269119,221.306921,422.1806116
5051,downpour,medium,0,Himachal Pradesh,76.97299793,31.70169802,2013-07-07,794,28.84214749,1.979910014,0.3738085926,-0.3527526259,4.055397987,7,74.40257263,93.14875793,236.2017612,424.1200876
5052,rain,medium,0,Himachal Pradesh,76.92970451,31.70930078,2013-07-07,756,1.854334169,180,0.09601666033,-0.1570701152,40.74413681,7,58.90445709,78.58269119,221.306921,422.1806116
5053,downpour,small,0,Himachal Pradesh,76.85209832,31.96709925,2013-07-07,1491,26.74774403,245.3201063,0.1845097095,-0.2223804891,2.30520606,7,44.24152184,44.24152184,153.5444241,277.354156
5054,downpour,medium,0,Himachal Pradesh,76.94239957,31.70180058,2013-07-07,777,14.29974143,63.6049072,0.08791916072,-0.142749235,17.40545464,7,74.40257263,93.14875793,236.2017612,424.1200876
5062,downpour,medium,0,Himachal Pradesh,75.75250184,33.31179914,2013-07-08,1518,29.68646802,279.8095989,0.4977819622,-0.5406965613,1.263851166,7,30.97139883,30.97139883,58.83272171,98.7348032
5068,downpour,medium,0,Himachal Pradesh,79.21430264,30.36290197,2013-7-10,1626,22.905088,117.3708439,0.409117341,-0.4225399196,1.196706772,7,0,28.63598251,28.63598251,290.6744719
5086,downpour,medium,0,Himachal Pradesh,79.4633033,29.38020083,2013-7-12,1944,7.197102233,333.8106958,-0.1059997901,0.2927546203,12.29810905,7,189.9544525,228.0316963,433.0651245,863.8895836
5088,downpour,medium,2,Kashmir,79.4633033,29.38020083,2013-7-12,1944,7.197102233,333.8106958,-0.1059997901,0.2927546203,12.29810905,7,189.9544525,228.0316963,433.0651245,863.8895836
5097,rain,medium,7,Uttarakhand,77.67459734,31.47110006,2013-7-14,1100,49.3933698,128.6457273,0.3347654939,-0.3916113973,2.896238327,7,26.22707939,77.90350914,127.1467533,228.6034451
5098,downpour,medium,6,Uttarakhand,77.17880328,32.16999727,2013-7-14,1625,15.43435031,159.7368956,0.250760287,-0.2719702423,1.2953794,7,0,29.58691788,55.60696125,153.1623874
5099,rain,medium,6,Uttarakhand,77.35440267,30.67379942,2013-7-14,1501,23.05458124,161.9673784,0.3730992973,-0.4387343824,1.38801527,4,20.40903473,125.3084793,232.8234901,412.4485188
5100,downpour,medium,1,Himachal Pradesh,76.53379877,31.67299924,2013-7-14,748,2.150415901,210.4343285,0.471226722,-0.4821625054,7.208087444,4,0,115.5527725,156.0647278,375.5069942
5129,rain,medium,0,Himachal Pradesh,79.33080112,30.40430027,2013-7-18,1017,41.7040797,306.8328781,0.7728000283,-0.7044317126,8.717241287,7,13.64612007,54.58448029,135.3578434,237.0741491
5130,downpour,medium,1,Himachal Pradesh,78.43470017,30.73139763,2013-7-18,1125,39.54227303,180,0.02867356502,0.1209403351,4.532927513,7,0,0,136.1038799,397.9372444
5139,rain,medium,0,Himachal Pradesh,80.23689937,30.07179848,2013-7-19,2150,17.17260608,65.22455028,0.5405099392,-0.5485877395,2.027642488,7,34.98015213,115.2307777,239.6931782,693.7272339
5176,downpour,small,0,Uttarakhand,79.19390226,30.19440146,2013-7-23,1698,10.31285648,191.8794743,0.447286576,-0.5239443183,1.890653014,7,94.12593842,235.396965,269.1963196,454.8359108
5177,downpour,medium,0,Uttarakhand,79.15100124,30.29020079,2013-7-23,797,6.99557691,322.3294759,0.2026688904,-0.25536412,9.917440414,7,68.69343567,171.6691895,227.4211273,393.8004208
5178,downpour,medium,0,Uttarakhand,79.47740298,30.46050278,2013-7-24,2524,39.66125518,297.9436354,0.7839359641,-0.7081708908,0.03045454063,7,76.97114182,193.7479744,275.233736,426.9018059
5179,downpour,medium,0,Uttarakhand,79.21910064,30.26199698,2013-7-24,834,28.32917308,233.0909653,0.6546754241,-0.6146136522,6.607816219,7,70.05695343,174.3340759,263.2422104,379.4695206
5181,downpour,medium,0,Uttarakhand,79.23299965,30.2733008,2013-7-24,1014,37.51943288,345.871149,0.6777190566,-0.597453475,1.460327268,7,83.08795166,204.4561691,319.7700157,418.4616528
5182,downpour,medium,0,Uttarakhand,79.36279963,30.30100073,2013-7-24,1036,26.58513881,29.14688315,0.6265393496,-0.6148394346,2.503834248,7,86.15448761,221.0127335,280.8462524,423.9671669
5183,downpour,medium,0,Uttarakhand,79.32859832,30.30559807,2013-7-24,948,11.89416424,32.2843248,0.4775240421,-0.4907598794,1.820881248,7,86.15448761,221.0127335,280.8462524,423.9671669
5184,downpour,medium,0,Uttarakhand,78.09060026,30.90580199,2013-7-24,1555,19.92856235,128.6881576,0.4047620296,-0.5062007308,4.558835506,7,87.65598297,264.5785751,264.5785751,550.8778152
5195,downpour,medium,0,Uttarakhand,79.32759948,30.40409961,2013-7-25,1096,25.57848405,109.7666796,0.4284738898,-0.500634253,5.984620571,7,27.33369064,131.207962,185.7924423,279.2803431
5196,downpour,medium,0,Uttarakhand,78.48000464,30.89279925,2013-7-25,3554,28.53056124,133.2241577,0.3259297013,-0.4667167962,0.4735195339,7,50.10310364,308.8833313,308.8833313,507.7392883
5197,continuous_rain,medium,2,Uttarakhand,78.61849986,30.82029872,2013-7-25,1578,22.58518995,85.53592846,0.5054020286,-0.5368558764,3.831451416,7,30.89180756,256.5151901,256.5151901,384.7243462
5198,continuous_rain,medium,0,Uttarakhand,78.48000464,30.89279925,2013-7-25,3554,28.53056124,133.2241577,0.3259297013,-0.4667167962,0.4735195339,7,50.10310364,308.8833313,308.8833313,507.7392883
5199,continuous_rain,medium,0,Uttarakhand,78.61710416,30.7866013,2013-7-25,1526,23.30106643,135.5717392,0.3025668561,-0.3738310337,1.364150286,7,38.68542862,330.4608879,330.4608879,405.9062195
5208,continuous_rain,medium,0,Uttarakhand,79.24980155,30.28349876,2013-7-26,847,43.93952821,287.6000482,0.6345610023,-0.5802852511,1.687287092,7,0,204.4561691,249.1144371,319.7700157
5209,continuous_rain,medium,0,Uttarakhand,78.33659995,30.65389845,2013-7-26,1010,30.92789406,149.8340881,0.6449211836,-0.6338325739,2.10079217,4,0,261.7197876,261.7197876,469.2724648
5214,continuous_rain,medium,0,Uttarakhand,78.62999542,31.89310047,2013-7-27,3634,19.6297143,254.1978551,0.04077688977,-0.09506218135,0.1764178276,9,10.15678978,34.27378654,59.62400293,133.7887168
5215,rain,medium,0,Uttarakhand,78.75399856,30.45210183,2013-7-27,2020,19.01289384,170.590624,0.4005459547,-0.4281357527,3.100075006,7,0,81.27125549,278.5695343,387.44627
5224,rain,medium,0,Uttarakhand,80.20099469,29.99639954,2013-7-28,2102,56.30215538,193.6993251,0.3580396771,-0.4658441246,0.2993798554,7,93.27397156,93.27397156,188.5760193,463.4973946
5225,mining,medium,0,Himachal Pradesh,78.6148969,30.81900113,2013-7-28,1763,25.92771882,68.5148344,0.3450869322,-0.4472636282,3.85802722,7,0,92.67542267,256.5151901,343.1974297
5233,rain,medium,0,Uttarakhand,75.19450331,32.99179621,2013-7-29,857,25.89196444,200.9680034,0.373742938,-0.4739353657,3.25091958,7,9.10611248,61.39535809,173.8911657,352.0675287
5234,downpour,small,1,Uttarakhand,75.19450331,32.99179621,2013-7-29,857,25.89196444,200.9680034,0.373742938,-0.4739353657,3.25091958,7,9.10611248,61.39535809,173.8911657,352.0675287
5240,downpour,small,1,Uttarakhand,78.09490329,30.38220096,2013-7-31,832,14.71934764,270,0.3378020525,-0.3697894514,12.70552158,4,77.60464096,103.4728546,441.4115639,750.4359598
5241,rain,small,0,Kashmir,79.66250027,29.59520084,2013-7-31,1472,18.72715372,118.522367,0.3650108278,-0.4151470363,10.50044441,6,27.34534836,54.69069672,146.2059174,313.1231003
5244,rain,medium,0,Kashmir,76.28510132,34.43320063,2013-08-01,3133,53.22907208,274.1623692,0.03479225188,-0.04154955223,0.02817471325,9,0,0,0,0.9462746382
5252,downpour,medium,4,Uttarakhand,75.11990255,32.52819686,2013-08-02,365,2.155622184,210.6692729,0.09878712893,-0.1611231267,6.992948532,7,53.44655895,79.66165161,219.3339443,442.348711
5285,downpour,medium,0,Uttarakhand,80.3657005,29.56590009,2013-08-05,562,6.550730696,170.6727967,0.4788052738,-0.4712682068,1.661699653,7,0,29.27282715,113.9378242,255.0301399
5287,downpour,medium,0,Kashmir,75.14890454,32.83629844,2013-08-06,588,9.878900104,95.33356244,0.6540319324,-0.6061583757,4.016074181,7,62.03123474,147.1265769,214.6385746,528.1923676
5290,continuous_rain,medium,0,Kashmir,76.30370469,32.23220173,2013-08-07,1636,7.143408624,49.77234063,0.5532042384,-0.5361871123,8.15470314,7,157.7992249,355.9611549,434.3589973,924.4892998
5293,monsoon,medium,1,Uttarakhand,75.19149787,32.9912968,2013-08-07,813,31.73795655,165.5448229,0.1363596916,-0.2311410904,2.958896637,7,50.56759262,117.0538416,205.7675371,402.1950846
5320,downpour,medium,0,Kashmir,78.34490279,30.60140145,2013-8-13,1650,17.24486063,245.3422348,0.2143125832,-0.2920972407,1.862600088,7,32.33203888,81.35493088,271.0750847,556.6375866
5323,unknown,small,0,Kashmir,75.44660304,34.26010279,2013-8-13,3397,26.28550347,262.4669911,0.02301781438,-0.0594163537,1.149755359,7,11.14805031,11.14805031,16.4948988,42.2326107
5327,downpour,medium,0,Himachal Pradesh,75.19149787,33.44310183,2013-8-14,1662,24.27423335,251.1522374,0.1397134513,-0.1936529577,10.82490921,7,23.96033335,32.91564631,67.89462304,102.4347885
5328,downpour,medium,0,Kashmir,75.17929777,33.30180184,2013-8-14,1006,19.39174528,262.0698101,0.6025935411,-0.5756338239,3.012765884,7,65.68971252,86.37302017,155.7721486,216.9673753
5329,downpour,medium,2,Uttarakhand,75.19149787,32.9912968,2013-8-14,813,31.73795655,165.5448229,0.1363596916,-0.2311410904,2.958896637,7,100.8083267,141.1571064,258.210948,459.4204512
5330,downpour,medium,0,Kashmir,75.19840056,33.32160025,2013-8-14,1197,36.06930568,259.758836,0.1865460724,-0.2176606208,2.517314911,9,64.28251648,83.7886467,148.3846107,206.6235404
5331,downpour,medium,0,Kashmir,74.62640491,33.0498002,2013-8-14,795,13.14790149,294.5698175,0.6382707953,-0.6071454287,0.6159818172,4,141.4893951,179.01194,352.0522461,582.997941
5332,downpour,medium,0,Kashmir,74.09670384,33.77050241,2013-8-14,1008,2.415145527,247.4305136,0.146609351,-0.2172273397,23.42883682,7,119.5933571,174.4430084,287.8532925,425.9460216
5333,downpour,medium,0,Kashmir,74.09670384,33.77060051,2013-8-14,1008,2.415145527,247.4305136,0.146609351,-0.2172273397,23.42883682,7,119.5933571,174.4430084,287.8532925,425.9460216
5334,downpour,medium,0,Kashmir,77.30519649,32.35730181,2013-8-15,3477,37.7919344,336.7091415,-0.008188446052,0.02856544964,0.07301095128,9,0,11.63758564,23.02456856,65.94562054
5346,downpour,medium,3,Kashmir,78.72480037,31.0342999,2013-8-17,2487,38.20886293,329.7353322,0.2880743444,-0.2986620963,0.460198611,7,0,0,0,280.7437325
5347,downpour,medium,0,Kashmir,78.43959626,30.72919929,2013-8-17,1132,7.73013399,256.2013924,0.1429564804,-0.2331755757,9.441507339,7,0,73.03714371,248.2986832,592.4222183
5358,downpour,medium,0,Himachal Pradesh,78.05740225,30.66390021,2013-8-18,876,25.97022658,175.568224,0.6269299388,-0.611228168,1.42569232,4,32.15662003,84.5973587,221.7949162,538.6963749
5359,rain,medium,0,Uttarakhand,78.45429792,30.74200137,2013-8-18,1189,21.6454328,94.67951763,0.6339174509,-0.6270596385,3.737799883,7,0,73.03714371,248.2986832,592.4222183
5360,rain,medium,0,Uttarakhand,79.31580516,30.36419957,2013-8-18,973,27.09288443,241.6634027,0.6862683296,-0.6651611924,3.664237738,7,0,56.5786972,117.069253,314.7162905
5361,unknown,medium,0,Himachal Pradesh,78.06600386,31.08260088,2013-8-18,2224,21.43610854,8.304028451,0.4991522431,-0.4842474163,0.09540455043,7,0,0,131.1594467,500.6385498
5365,rain,medium,0,Uttarakhand,78.33029924,30.62929759,2013-8-19,955,16.95605237,99.16512447,0.2336554974,-0.2867561281,3.305202246,4,24.57734156,49.20999956,210.7306933,491.850101
5377,rain,medium,0,Uttarakhand,74.02259804,34.09420193,2013-8-19,1294,12.31320831,63.57857652,0.5265241265,-0.5497817993,9.319766998,7,5.693247318,46.44410181,143.4999576,239.9849143
5382,rain,medium,0,Uttarakhand,77.37370166,31.53750054,2013-8-21,3123,38.42147792,0,0.5855260491,-0.5532053113,0.7370821834,7,15.5006597,26.51540732,71.25076461,110.8116872
5410,tropical_cyclone,medium,2,Kashmir,78.15139564,29.95310167,2013-8-28,306,5.094330512,155.2190252,0.236510098,-0.2714796662,15.58359623,7,47.58937454,99.67288113,162.1223235,370.6931796
5567,downpour,medium,0,Uttarakhand,78.31540138,30.60040262,2013-9-30,906,20.20919328,41.61881265,0.6763401031,-0.6349436045,2.815877914,4,58.35904694,58.35904694,58.35904694,176.6004181
5598,downpour,medium,0,Himachal Pradesh,77.0857017,32.36650093,2013-10-11,3686,11.19964468,191.1623664,-0.029771097,0.04899620637,0.4366668761,7,0,0,8.854556084,76.969203
5608,downpour,medium,0,Uttarakhand,79.08529639,30.53450156,2013-10-16,1408,24.86243839,58.39886762,0.3066314161,-0.3491620123,3.049673557,7,0,12.21752167,33.64197874,104.1020923
5611,unknown,medium,1,Uttarakhand,79.08529639,30.53450156,2013-10-18,1408,24.86243839,58.39886762,0.3066314161,-0.3491620123,3.049673557,7,0,5.590993404,26.3367033,104.1020923
5864,downpour,medium,3,Himachal Pradesh,77.47020107,31.82459976,2014-2-12,3706,39.07747258,203.5068195,0.1967152357,-0.3369092643,0.737411201,7,4.838386536,33.86870575,78.51889324,153.6183033
5897,unknown,medium,0,Uttarakhand,75.24400379,33.23590078,2014-2-23,731,37.00304166,188.8635328,0.01280663442,-0.06416487694,7.876481533,7,8.259465218,8.259465218,21.14098215,63.2014699
5940,rain,medium,0,Uttarakhand,75.24389677,33.23590078,2014-3-10,731,37.00304166,188.8635328,0.01280663442,-0.06416487694,7.876481533,7,36.05206394,60.65784836,68.8597765,90.00075865
5943,snowfall_snowmelt,large,0,Himachal Pradesh,74.05600117,34.08229613,2014-3-11,1336,8.933509348,275.9107332,0.3932553828,-0.4124353826,13.21985912,7,51.89174724,56.57386947,85.53295875,110.4851913
5970,unknown,large,2,Kashmir,75.24490453,33.23549946,2014-3-20,724,35.35988722,204.1484595,0.1100501567,-0.1541275084,7.901337147,7,18.6513195,46.28291893,161.5920534,202.6592312
5994,snowfall_snowmelt,medium,0,Kashmir,74.35240207,34.20900149,2014-4-15,1585,2.241905782,90,0.2794655561,-0.3142303228,28.86743546,7,6.716264725,10.07439709,40.90478826,92.3913362
6022,continuous_rain,large,0,Kashmir,74.02410076,34.08929692,2014-5-12,1363,12.65584598,73.24025219,0.5442331433,-0.5530657172,10.17817879,7,10.31830978,15.47746468,55.90296459,127.7507088
6024,unknown,medium,0,Kashmir,75.24050339,33.23940118,2014-5-14,739,6.623883476,270,0.2547490001,-0.2928492129,7.818920612,7,13.86572361,22.79491425,45.90574026,117.9639378
6162,unknown,small,1,Kashmir,78.08029974,30.43050195,2014-7-19,1508,27.06781179,262.720472,0.7387906313,-0.6699023247,4.195926189,7,138.1979752,378.7198219,463.6821079,492.865016
6167,rain,small,0,Kashmir,78.99529835,30.63260178,2014-7-20,1896,16.36091467,106.0037856,0.478421092,-0.5449752212,1.821816206,7,106.184761,214.9836922,258.5032654,310.9753265
6174,rain,small,2,Kashmir,75.24060149,33.23949928,2014-7-22,739,6.623883476,270,0.2547490001,-0.2928492129,7.818920612,7,0,54.30132294,67.1027565,96.11932373
6177,rain,small,0,Uttarakhand,79.14639945,29.15849878,2014-7-23,229,1.854334169,0,0.3651265204,-0.3834631741,79.47422791,7,61.58576679,156.4422159,233.7020073,315.2606726
6184,continuous_rain,small,3,Uttarakhand,80.21820236,29.58289818,2014-7-28,1561,11.14917614,109.1805567,0.2599902749,-0.2901773155,27.28443146,4,27.73762894,88.27922058,255.240675,444.204546
6197,rain,small,0,Kashmir,74.94650148,33.02719702,2014-8-16,1750,25.92052974,357.7232498,0.03420205414,-0.08898387849,4.607152939,4,153.4551907,184.1462288,286.4223061,568.2100754
6225,continuous_rain,small,2,Uttarakhand,75.14659918,33.06769903,2014-09-07,1709,30.88409129,225.2765172,0.2099312544,-0.3457525969,2.267855644,7,408.3108215,408.3108215,446.3772621,609.8334198
6247,continuous_rain,medium,7,Uttarakhand,77.09909684,31.01640107,2014-10-15,1692,12.57024576,248.7163742,0.1699479222,-0.2140045762,6.549302101,7,0,0,41.29650879,63.07631302
6263,downpour,medium,0,Haryana,74.48889962,33.0364987,2014-9-26,618,12.76917838,0,0.4646100104,-0.4805188775,2.487756491,7,0,0,0,598.7702026
6294,unknown,medium,0,Himachal Pradesh,74.5128004,33.35509701,2014-09-06,1842,18.41295239,13.46542813,0.4230265617,-0.5100673437,9.183091164,4,398.7325439,398.7325439,398.7325439,609.7011185
6299,rain,medium,14,Uttarakhand,75.31420342,33.12060181,2014-10-26,1524,39.57085594,343.7006825,0.4046743214,-0.3851580918,9.754714966,7,0,0,0,17.48347473
6310,downpour,medium,0,Kashmir,78.03659609,30.48760074,2012-08-05,1319,29.45083304,52.98296752,0.6282885671,-0.5579820871,4.675897121,4,215.4563446,235.8952866,547.5585899,858.9645958
6337,downpour,medium,0,Kashmir,76.98320035,31.776602,2014-09-09,986,24.56081859,270,0.6239955425,-0.6072767973,9.146868706,6,84.71772003,272.9234772,308.4500465,510.7208977
6338,downpour,medium,0,Uttarakhand,75.21379784,33.26109916,2014-9-11,1227,45.97562291,309.901687,0.4956859648,-0.4903488457,2.128142834,7,0,369.0308228,369.0308228,461.1582813
6339,unknown,medium,2,Himachal Pradesh,74.37229858,33.54050198,2014-09-06,1518,35.96033105,297.9417415,0.2948589325,-0.3373616636,6.494915009,7,445.6549072,445.6549072,445.6549072,697.7349014
6341,unknown,medium,2,Himachal Pradesh,79.04779981,30.68800166,2014-9-11,2665,49.99301603,115.7705632,0.5194888115,-0.5958830118,0.7360188961,7,8.212590218,35.83903313,46.90482807,159.1103792
6356,downpour,medium,5,Kashmir,75.09220261,32.94110069,2014-11-07,702,8.909251595,338.3375422,0.6643379927,-0.6266906857,4.716932774,4,0,0,0,0
6358,downpour,small,0,Kashmir,75.1370032,32.84679963,2014-09-06,594,18.64509048,256.1205249,0.3503671288,-0.400154233,3.841910124,4,530.0473328,530.0473328,530.0473328,824.10149
6359,rain,medium,1,Kashmir,75.05560231,32.91480092,2014-09-06,681,16.00837973,70.21242244,0.4054410458,-0.4275695682,7.839003086,4,506.2349701,506.2349701,506.2349701,791.0816231
6369,rain,medium,5,Kashmir,74.94259531,33.00859811,2014-09-04,1479,32.81038354,197.4224021,0.5423753858,-0.5594222546,4.855388641,4,0,0,0,317.1793785
6370,downpour,medium,13,Kashmir,74.25620143,33.79800169,2014-09-04,1412,61.92248638,290.7350717,0.4139288366,-0.5024826527,5.669547558,7,0,0,50.8759346,266.9211807
6371,continuous_rain,medium,3,Kashmir,74.82879459,33.1253017,2014-09-03,796,21.46473968,231.8632885,0.6065967679,-0.6148681641,3.617246389,4,0,0,0,300.0668831
6374,rain,medium,2,Kashmir,75.44809684,33.12609988,2014-11-06,886,25.66735659,208.8596252,0.2226373702,-0.273515135,1.770052552,7,0,0,8.543274879,25.79423809
6432,downpour,medium,41,Kashmir,76.98339655,30.70899956,2014-08-04,741,24.37192005,274.0981111,0.6099292636,-0.5890435576,1.259370804,4,40.09191513,92.15879631,149.7860966,287.9430523
6510,unknown,large,0,Himachal Pradesh,78.74719843,30.11759791,2014-8-15,1475,28.48923778,270,0.6737757325,-0.6744003892,1.123785615,7,46.38637924,134.2866783,197.3601456,465.5068817
6525,unknown,small,0,Kashmir,78.45939467,30.99360169,2014-8-18,3008,55.98765365,130.1288002,0.6729466915,-0.6615147591,0.2097495794,7,0,0,230.2146492,532.0427837
6530,downpour,medium,0,Uttarakhand,74.24929874,34.53819908,2014-8-17,1663,21.86430963,78.36333754,0.604660511,-0.572298944,17.94244957,7,30.50222111,30.50222111,42.73721266,60.91191244
6538,continuous_rain,medium,0,Kashmir,78.13459821,31.52159938,2014-8-20,1920,44.11381772,131.90188,0.1396882981,-0.1972212493,2.396231174,9,0,58.50548744,84.7552166,233.6441107
6552,mining,medium,2,Himachal Pradesh,77.92769592,31.55930108,2014-8-26,1586,47.43361706,264.0261072,0.4512282014,-0.5134587288,0.7623749375,9,0,0,65.7754097,161.4800148
6566,unknown,medium,0,Kashmir,75.3504024,32.61880133,2011-8-27,762,5.675157054,144.5355763,0.2764016688,-0.3178600371,3.421581745,4,39.38798904,78.77597809,78.77597809,495.5044785
6567,unknown,medium,0,Kashmir,75.84660224,32.57639974,2011-8-27,790,13.0119359,94.01687955,0.5058220029,-0.5532508492,0.9082009196,4,48.12885666,72.19328499,134.0433178,622.1854572
6631,downpour,medium,0,Kashmir,77.39569841,28.63629792,2015-01-05,206,2.133885618,150.3305706,0.05987953767,-0.1105084717,55.0148735,7,7.94214344,13.08475637,13.08475637,17.6238122
