system:index,aspect,elevation,label,ndvi,ndwi,point_id,population,rainfall_14d,rainfall_30d,rainfall_3d,rainfall_7d,road_distance_m,slope,soil_type,.geo
297,69.73304576816159,1415,0,0.7874622862889709,-0.694312043215761,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,117.66776084899902,453.49039459228516,40.71921920776367,54.00473594665527,-9999,20.498622663799505,7,"{""type"":""Point"",""coordinates"":[73.9037772164304,33.81646659641644]}"
298,113.0919810948595,232,0,0.6943099273607748,-0.6100086281276963,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,97.92155456542969,323.8015365600586,0.0,32.427555084228516,-9999,2.3634498145010627,7,"{""type"":""Point"",""coordinates"":[75.53209521217964,31.488695743902326]}"
299,200.90131770727984,236,0,0.15474794841735054,-0.2115621156211562,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,265.62735080718994,465.2483835220337,68.6489028930664,144.9368085861206,-9999,2.9757884548518807,7,"{""type"":""Point"",""coordinates"":[78.95799231633767,29.20811104548923]}"
300,310.3236578504594,5141,0,0.1643835616438356,-0.26528442317916,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,12.992057800292969,0.0,0.0,-9999,1.432994743092104,9,"{""type"":""Point"",""coordinates"":[79.02815148644733,31.92157454188021]}"
301,204.70358957246083,508,0,0.8871377732587697,-0.7062744196736382,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,272.8912172317505,558.8280611038208,56.52257537841797,170.8619899749756,-9999,14.964072904194365,7,"{""type"":""Point"",""coordinates"":[78.59813490839652,29.597262786660767]}"
302,247.52487170915998,1592,0,0.8032596041909197,-0.7419173460781557,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,22.591490745544434,115.814528465271,11.2053861618042,15.000754356384277,-9999,2.4247449039530817,7,"{""type"":""Point"",""coordinates"":[74.86957873273771,34.166179738579075]}"
303,61.423595635957085,5233,0,-0.00712294828120161,0.01596071209330878,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,49.51071357727051,62.65572738647461,32.408565521240234,32.408565521240234,-9999,13.327440735788823,9,"{""type"":""Point"",""coordinates"":[79.6197602941213,31.137161872100993]}"
304,227.99150304597515,5038,0,0.06232408524326498,-0.09900166389351081,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,42.0411376953125,92.07218551635742,23.023380279541016,23.023380279541016,-9999,26.928449947826607,9,"{""type"":""Point"",""coordinates"":[79.7378255254946,30.931550645552342]}"
305,326.1215998065434,764,0,0.6469120399251403,-0.5644444444444444,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,292.0509376525879,434.04455184936523,92.5526351928711,215.88071823120117,-9999,7.7720927372423425,7,"{""type"":""Point"",""coordinates"":[76.54513767366622,31.671954691833765]}"
306,137.04359506627364,3070,0,0.60546875,-0.5288282703037818,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,30.460509300231934,159.95774745941162,12.071837425231934,15.941758632659912,-9999,29.902161343833615,9,"{""type"":""Point"",""coordinates"":[75.18472617063607,34.293941428584226]}"
307,311.2608462930185,218,0,0.06831022085259374,-0.12129380053908356,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,48.421613693237305,169.39995050430298,7.181158065795898,18.540607452392578,-9999,4.211538673079232,7,"{""type"":""Point"",""coordinates"":[77.05045461323127,28.680139957516342]}"
308,10.29007719266364,5554,0,0.056910569105691054,-0.10565914295060516,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,25.86686134338379,64.39495658874512,16.190185546875,16.190185546875,-9999,12.072589464153811,9,"{""type"":""Point"",""coordinates"":[78.85783930996263,32.07071144763953]}"
309,300.37666958724185,228,0,0.01499825601674224,-0.02464788732394366,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,3.2122106552124023,150.09761333465576,0.0,3.2122106552124023,-9999,3.6632739303162847,9,"{""type"":""Point"",""coordinates"":[74.20553497728248,28.45104128689031]}"
310,204.34136747738367,571,0,0.8245614035087719,-0.6945595139464237,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,286.8927936553955,495.34363746643066,0.0,203.7069320678711,-9999,13.005710022780713,4,"{""type"":""Point"",""coordinates"":[76.36688190598751,31.767580561529297]}"
311,81.55098970157262,3240,0,0.13983440662373506,-0.18225190839694658,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,52.74167251586914,163.42420387268066,23.94623374938965,23.94623374938965,-9999,12.426431195883406,9,"{""type"":""Point"",""coordinates"":[74.69223111870943,35.21664079428603]}"
312,-0.0,4628,0,0.2,-0.2831505483549352,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,16.30634880065918,63.36921310424805,12.006837844848633,12.006837844848633,-9999,0.9274099368670311,9,"{""type"":""Point"",""coordinates"":[81.20216384991984,30.96488741585838]}"
313,240.41277934860278,202,0,0.5579370395177495,-0.491025641025641,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,16.715871810913086,192.47090530395508,9.296263694763184,16.715871810913086,-9999,3.75157059845677,7,"{""type"":""Point"",""coordinates"":[74.0841301046777,31.605527198156587]}"
314,258.9742355144503,5681,0,0.10817307692307693,-0.24678837052062205,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,1.525072693824768,0.0,0.0,-9999,30.646417454266075,9,"{""type"":""Point"",""coordinates"":[78.5761929199199,33.3778801881576]}"
315,346.68982232533375,429,0,0.02231237322515213,-0.11160123511248346,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,363.01046562194824,723.7125587463379,84.36156463623047,274.3667163848877,-9999,4.754521251012653,7,"{""type"":""Point"",""coordinates"":[75.84284833123533,32.286362489419595]}"
316,204.58131564881518,5202,0,0.11750405186385737,-0.20594665500655882,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,0.0,0.0,0.0,-9999,8.104902726344974,9,"{""type"":""Point"",""coordinates"":[80.03228009770235,34.93742124884327]}"
317,184.10075409405346,4224,0,0.022252191503708697,-0.08285714285714285,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,8.025929927825928,19.96395254135132,4.7976202964782715,4.7976202964782715,-9999,28.17205801927545,9,"{""type"":""Point"",""coordinates"":[78.67469806100465,32.291282510717146]}"
318,209.65464244289737,182,0,0.29237697008684466,-0.2824768592403447,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,178.59300136566162,320.8993043899536,48.095601081848145,88.94293308258057,-9999,2.1335722920484392,7,"{""type"":""Point"",""coordinates"":[79.76096137204229,28.573130450965166]}"
319,291.59438510701267,466,0,0.9132369299221357,-0.7145135566188198,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,310.8347110748291,512.7214488983154,79.65385437011719,166.41495418548584,-9999,12.403186050888525,7,"{""type"":""Point"",""coordinates"":[78.97092204290765,29.449211477162553]}"
320,90.0,238,0,0.7428432799611839,-0.6465734586293834,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,42.95392608642578,169.64553117752075,0.0,0.0,-9999,1.066369175289449,7,"{""type"":""Point"",""coordinates"":[76.63146130899885,29.580255319514652]}"
321,168.68750024812914,1625,0,0.13209831698752875,-0.08180030082147402,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,202.6767454147339,445.5644540786743,53.793033599853516,108.29786682128906,-9999,40.64417633552976,4,"{""type"":""Point"",""coordinates"":[79.65301197655528,30.096323157841972]}"
322,-0.0,187,0,0.5844544095665172,-0.5429403202328966,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,132.6591968536377,0.0,0.0,-9999,3.704791833671086,7,"{""type"":""Point"",""coordinates"":[74.37745976318315,29.68506313701439]}"
323,137.35903653843684,4570,0,0.13822975517890773,-0.23498161013485902,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,2.406682848930359,2.406682848930359,1.1009728908538818,1.3211674690246582,-9999,25.832931284950234,9,"{""type"":""Point"",""coordinates"":[77.48649582773996,32.95154329362402]}"
324,13.372609371530551,311,0,0.6900935476133365,-0.6205151793928243,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,130.91115951538086,282.33096504211426,0.0,0.0,-9999,4.75574439519989,4,"{""type"":""Point"",""coordinates"":[73.46444444973685,32.72271431216179]}"
325,90.0,3754,0,0.45289737779216577,-0.4389227316447579,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,152.62398147583008,483.8656578063965,54.91130065917969,54.91130065917969,-9999,13.11218675005628,7,"{""type"":""Point"",""coordinates"":[74.50952774839098,33.49321233848229]}"
326,263.6709796005124,3963,0,0.06920415224913495,-0.05641025641025641,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,139.43825435638428,286.11836528778076,18.108356475830078,64.68140983581543,-9999,36.286893704533576,9,"{""type"":""Point"",""coordinates"":[80.43342245733994,30.102714202315514]}"
327,285.71932549324833,5317,0,0.04263565891472868,-0.150392017106201,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,7.099470138549805,38.411972999572754,0.0,0.0,-9999,30.858307153043114,9,"{""type"":""Point"",""coordinates"":[78.8683382248958,32.39717433783562]}"
328,50.72433254489637,3515,0,0.8054818744473917,-0.703796412181894,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,41.930171966552734,152.81922340393066,41.930171966552734,41.930171966552734,-9999,12.960323155718832,9,"{""type"":""Point"",""coordinates"":[74.31905447786444,35.136676252622884]}"
329,49.23412336535059,4940,0,0.0963855421686747,-0.16897233201581027,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,21.44336748123169,76.7076187133789,13.578445434570312,13.578445434570312,-9999,21.636049497832914,9,"{""type"":""Point"",""coordinates"":[80.94144716185554,30.442371096941564]}"
330,49.68684973955796,220,0,-0.04679144385026738,-0.0077738515901060075,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,35.37909698486328,286.1278839111328,8.727043151855469,8.727043151855469,-9999,9.934456144686441,7,"{""type"":""Point"",""coordinates"":[74.64182837901963,31.955896044926348]}"
331,270.0,244,0,0.4549583648750946,-0.35830388692579507,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,131.92715454101562,466.1805877685547,0.0,23.131004333496094,-9999,1.0914406904231375,7,"{""type"":""Point"",""coordinates"":[75.06966471769071,31.822647555748052]}"
332,180.0,224,0,0.34972341733251383,-0.2737819025522042,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,35.443148612976074,234.62262058258057,9.402297019958496,15.394028186798096,-9999,0.9274099368729609,7,"{""type"":""Point"",""coordinates"":[74.45129900344556,32.0931477349947]}"
333,48.731248582241925,226,0,0.06940253470126735,-0.21849750730617157,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,6.809905529022217,178.15495443344116,0.0,0.0,-9999,1.4058766943996697,9,"{""type"":""Point"",""coordinates"":[74.9694740512695,28.651175849944856]}"
334,276.30435369221556,4584,0,0.20353238015138772,-0.25526315789473686,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,4.7729172706604,4.7729172706604,4.7729172706604,4.7729172706604,-9999,16.427245564220247,9,"{""type"":""Point"",""coordinates"":[77.85128346945636,34.04636641682221]}"
335,106.61448607543616,5808,0,-0.05831719388853023,0.045097468722723306,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,12.201048851013184,0.0,0.0,-9999,12.759832329454314,,"{""type"":""Point"",""coordinates"":[78.00733764133287,34.85828506217224]}"
336,195.8510037409383,182,0,0.0903816112474894,-0.21997503121098627,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,114.85114002227783,288.58375549316406,35.61666488647461,41.12693500518799,-9999,3.85080185606824,7,"{""type"":""Point"",""coordinates"":[78.45881289235547,28.298455142802126]}"
337,65.95570560120113,5347,0,0.07328933657519972,-0.23798076923076922,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,13.344035863876343,46.265902280807495,2.734626054763794,13.344035863876343,-9999,32.443415554822515,9,"{""type"":""Point"",""coordinates"":[81.12453461994275,33.22323141819701]}"
338,227.5798357666483,2968,0,0.8205736467543671,-0.6870503597122302,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,52.67913818359375,190.07901763916016,20.299697875976562,36.489418029785156,-9999,26.74565347167236,7,"{""type"":""Point"",""coordinates"":[73.90651324137293,34.23424125645107]}"
339,27.565845774632702,2108,0,0.05890458146744747,-0.001955671447196871,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,301.64379501342773,470.60147857666016,114.65503692626953,211.64684677124023,-9999,27.903965888215236,7,"{""type"":""Point"",""coordinates"":[78.03502005388255,30.827045870045247]}"
340,129.79843802533145,2228,0,0.09818846095296088,-0.11138499460791866,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,33.86416006088257,112.38894987106323,11.439860343933105,25.708713054656982,-9999,25.664647993692288,7,"{""type"":""Point"",""coordinates"":[75.26034664749878,33.5793522365118]}"
341,102.06240813423456,231,0,0.4777998674618953,-0.4231014677728143,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,27.512357711791992,216.58415985107422,0.0,0.0,-9999,4.429399071476514,7,"{""type"":""Point"",""coordinates"":[75.54360995787354,31.264256383788062]}"
342,164.57588195609387,4001,0,0.017769002961500493,-0.06563307493540052,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,24.880659103393555,44.89585304260254,24.880659103393555,24.880659103393555,-9999,15.932659380286536,9,"{""type"":""Point"",""coordinates"":[79.62000222021435,31.479332088115708]}"
343,29.740309376797562,198,0,0.11643719190889003,-0.1976659372720642,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,9.039253234863281,138.2955985069275,0.0,0.0,-9999,2.1353907722111867,6,"{""type"":""Point"",""coordinates"":[73.98706003329964,28.935878665952917]}"
344,344.0017715804713,205,0,0.11943793911007025,-0.23554119547657512,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,122.54569244384766,0.0,0.0,-9999,3.853617604787977,6,"{""type"":""Point"",""coordinates"":[74.87122088605088,29.313411423459005]}"
345,310.44072059106225,4844,0,0.03785488958990536,-0.009718670076726343,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,35.61687088012695,63.7623233795166,26.712653160095215,35.61687088012695,-9999,4.281576524878885,9,"{""type"":""Point"",""coordinates"":[80.63500781944164,31.53815692599376]}"
346,217.18816730870088,5059,0,0.006802721088435374,-0.052132701421800945,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,0.0,0.0,0.0,-9999,31.366085260307344,9,"{""type"":""Point"",""coordinates"":[77.58088740260327,33.41094535295688]}"
347,243.4358837842044,4579,0,0.14037626628075253,-0.2389937106918239,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,0.0,0.0,0.0,-9999,6.1977148772790125,9,"{""type"":""Point"",""coordinates"":[79.49731715024173,33.560707055441014]}"
348,90.0,231,0,0.3562559694364852,-0.2948328267477204,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,69.43671417236328,222.11734580993652,0.0,0.0,-9999,1.0976126555361372,7,"{""type"":""Point"",""coordinates"":[74.23218154135778,32.33828009835013]}"
349,283.24724302891786,5471,0,0.09523809523809523,-0.19828926905132194,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,0.0,0.0,0.0,-9999,37.84925942436849,9,"{""type"":""Point"",""coordinates"":[78.90310889125294,33.41925990169656]}"
350,337.9323729351787,3202,0,-0.013304949441192123,0.034375,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,212.62826251983643,379.4777994155884,86.2699966430664,132.68286514282227,-9999,21.887821843442325,7,"{""type"":""Point"",""coordinates"":[78.46515875585968,30.909082258382416]}"
351,167.4655025764508,5633,0,-0.008908685968819599,-0.0748792270531401,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,0.0,0.0,0.0,-9999,20.04330468568132,9,"{""type"":""Point"",""coordinates"":[80.8530316175841,35.13509343892867]}"
352,83.2700862578791,5703,0,-0.09733893557422969,0.10517181534189518,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,8.751707553863525,30.392652988433838,4.161513805389404,4.161513805389404,-9999,15.443727869824244,9,"{""type"":""Point"",""coordinates"":[81.00915066299156,34.308150743200905]}"
353,58.526598891808874,1318,0,0.24758364312267658,-0.22481751824817517,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,163.48945426940918,377.9031972885132,50.912322998046875,88.62203025817871,-9999,20.408194293077834,7,"{""type"":""Point"",""coordinates"":[79.91861978909778,29.86162624838705]}"
354,328.74162733126457,5092,0,0.12183468705207835,-0.2047203694202155,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,2.6909064054489136,0.0,0.0,-9999,2.168948897987418,9,"{""type"":""Point"",""coordinates"":[80.14473611493,34.54270577642083]}"
355,-0.0,251,0,0.5052754982415005,-0.546366920915295,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,15.961512565612793,163.08270502090454,0.0,0.0,-9999,1.8543341688295631,6,"{""type"":""Point"",""coordinates"":[75.985135131384,28.52606750524988]}"
356,303.24099133480087,5104,0,-0.03429101019462465,0.04666056724611162,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,0.0,0.0,0.0,0.0,-9999,6.73679166259765,,"{""type"":""Point"",""coordinates"":[76.98673754529788,34.989749259308404]}"
357,187.96743853219732,1917,0,0.2683775554588952,-0.22882427307206069,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,185.93955326080322,375.8624391555786,42.879539489746094,88.15942573547363,-9999,28.34256948871881,4,"{""type"":""Point"",""coordinates"":[79.65935590685166,29.99836690293614]}"
358,285.0574131935498,4732,0,0.11438127090301003,-0.12872628726287264,"NL_ee.String({
  ""type"": ""Invocation"",
  ""arguments"": {
    ""element"": {
      ""type"": ""ArgumentRef"",
      ""value"": ""_MAPPING_VAR_0_0""
    }
  },
  ""functionName"": ""Feature.id""
})",,66.82974529266357,163.5693416595459,16.25702667236328,16.25702667236328,-9999,41.100288251794076,,"{""type"":""Point"",""coordinates"":[80.69761538818754,30.149382452014486]}"
